The Pew Charitable Trusts
Read more about our sources and methodology: https://www.pew.org/en/research-and-analysis/data-visualizations/2014/fiscal-50/reserves-and-balances
Reserves and Balances: Reserves and Balances Data 

State/Region,Total balances: days 2000,Total balances: days 2001,Total balances: days 2002,Total balances: days 2003,Total balances: days 2004,Total balances: days 2005,Total balances: days 2006,Total balances: days 2007,Total balances: days 2008,Total balances: days 2009,Total balances: days 2010,Total balances: days 2011,Total balances: days 2012,Total balances: days 2013,Total balances: days 2014,Total balances: days 2015,Total balances: days 2016,Total balances: days 2017,Total balances: days 2018,Total balances: days 2019,Total balances: days 2020,Total balances: days 2021,Total balances: days 2022,Total balances: days 2023,Total balances: days 2024,Total balances: days 2025,Total balances: balances 2000,Total balances: balances 2001,Total balances: balances 2002,Total balances: balances 2003,Total balances: balances 2004,Total balances: balances 2005,Total balances: balances 2006,Total balances: balances 2007,Total balances: balances 2008,Total balances: balances 2009,Total balances: balances 2010,Total balances: balances 2011,Total balances: balances 2012,Total balances: balances 2013,Total balances: balances 2014,Total balances: balances 2015,Total balances: balances 2016,Total balances: balances 2017,Total balances: balances 2018,Total balances: balances 2019,Total balances: balances 2020,Total balances: balances 2021,Total balances: balances 2022,Total balances: balances 2023,Total balances: balances 2024,Total balances: balances 2025,Total balances: % of state spending 2000,Total balances: % of state spending 2001,Total balances: % of state spending 2002,Total balances: % of state spending 2003,Total balances: % of state spending 2004,Total balances: % of state spending 2005,Total balances: % of state spending 2006,Total balances: % of state spending 2007,Total balances: % of state spending 2008,Total balances: % of state spending 2009,Total balances: % of state spending 2010,Total balances: % of state spending 2011,Total balances: % of state spending 2012,Total balances: % of state spending 2013,Total balances: % of state spending 2014,Total balances: % of state spending 2015,Total balances: % of state spending 2016,Total balances: % of state spending 2017,Total balances: % of state spending 2018,Total balances: % of state spending 2019,Total balances: % of state spending 2020,Total balances: % of state spending 2021,Total balances: % of state spending 2022,Total balances: % of state spending 2023,Total balances: % of state spending 2024,Total balances: % of state spending 2025,Rainy day funds: days 2000,Rainy day funds: days 2001,Rainy day funds: days 2002,Rainy day funds: days 2003,Rainy day funds: days 2004,Rainy day funds: days 2005,Rainy day funds: days 2006,Rainy day funds: days 2007,Rainy day funds: days 2008,Rainy day funds: days 2009,Rainy day funds: days 2010,Rainy day funds: days 2011,Rainy day funds: days 2012,Rainy day funds: days 2013,Rainy day funds: days 2014,Rainy day funds: days 2015,Rainy day funds: days 2016,Rainy day funds: days 2017,Rainy day funds: days 2018,Rainy day funds: days 2019,Rainy day funds: days 2020,Rainy day funds: days 2021,Rainy day funds: days 2022,Rainy day funds: days 2023,Rainy day funds: days 2024,Rainy day funds: days 2025,Rainy day funds: balances 2000,Rainy day funds: balances 2001,Rainy day funds: balances 2002,Rainy day funds: balances 2003,Rainy day funds: balances 2004,Rainy day funds: balances 2005,Rainy day funds: balances 2006,Rainy day funds: balances 2007,Rainy day funds: balances 2008,Rainy day funds: balances 2009,Rainy day funds: balances 2010,Rainy day funds: balances 2011,Rainy day funds: balances 2012,Rainy day funds: balances 2013,Rainy day funds: balances 2014,Rainy day funds: balances 2015,Rainy day funds: balances 2016,Rainy day funds: balances 2017,Rainy day funds: balances 2018,Rainy day funds: balances 2019,Rainy day funds: balances 2020,Rainy day funds: balances 2021,Rainy day funds: balances 2022,Rainy day funds: balances 2023,Rainy day funds: balances 2024,Rainy day funds: balances 2025,Rainy day funds: % of state spending 2000,Rainy day funds: % of state spending 2001,Rainy day funds: % of state spending 2002,Rainy day funds: % of state spending 2003,Rainy day funds: % of state spending 2004,Rainy day funds: % of state spending 2005,Rainy day funds: % of state spending 2006,Rainy day funds: % of state spending 2007,Rainy day funds: % of state spending 2008,Rainy day funds: % of state spending 2009,Rainy day funds: % of state spending 2010,Rainy day funds: % of state spending 2011,Rainy day funds: % of state spending 2012,Rainy day funds: % of state spending 2013,Rainy day funds: % of state spending 2014,Rainy day funds: % of state spending 2015,Rainy day funds: % of state spending 2016,Rainy day funds: % of state spending 2017,Rainy day funds: % of state spending 2018,Rainy day funds: % of state spending 2019,Rainy day funds: % of state spending 2020,Rainy day funds: % of state spending 2021,Rainy day funds: % of state spending 2022,Rainy day funds: % of state spending 2023,Rainy day funds: % of state spending 2024,Rainy day funds: % of state spending 2025
South Dakota,17.33809,50.29152,49.65168,43.98337,64.85605,49.5597,47.44481,44.3286,33.20721,33.86076,34.51308,34.01115,55.23245,44.93569,37.7656,44.94049,39.31499,38.96822,40.46634,42.14539,41.4534,58.34278,75.36105,54.91773145,49.42,34.04116,36600000,110600000,115600000,106500000,158000000,134300000,137200000,132500000,107000000,107000000,107000000,107000000,182600000,158900000,149200000,170700000,157400000,165300000,176400000,189100000,193400000,301800000,422600000,335600000,319700000,242000000,0.0475,0.13778,0.13603,0.1205,0.17769,0.13578,0.12999,0.12145,0.09098,0.09277,0.09456,0.09318,0.15132,0.12311,0.10347,0.12312,0.10771,0.10676,0.11087,0.11547,0.11357,0.15984,0.20647,0.150459538,0.1354,0.09326,17.33809215,50.29151613,49.82348788,43.98336728,64.85605038,49.55970074,47.44481288,44.32859762,33.20721027,33.86075949,34.51307883,34.01114691,40.74376398,38.09212055,35.25970874,39.28015003,35.79312941,37.10585804,36.58946641,37.84392746,37.35950437,41.73693131,54.76426617,39.09370096,36.92973912,34.04115924,36600000,110600000,116000000,106500000,158000000,134300000,137200000,132500000,107000000,107000000,107000000,107000000,134700000,134700000,139300000,149200000,143300000,157400000,159500000,169800000,174300000,215900000,307100000,238900000,238900000,242000000,0.0475,0.13778,0.1365,0.1205,0.17769,0.13578,0.12999,0.12145,0.09098,0.09277,0.09456,0.09318,0.11163,0.10436,0.0966,0.10762,0.09806,0.10166,0.10025,0.10368,0.10235,0.11435,0.15004,0.10710603,0.10118,0.09326
Tennessee,11.99226,10.89001,9.20307,11.16627,34.03053,29.54415,43.04777,57.85187,36.51796,21.66668,26.75724,32.08871,36.75001,36.81505,25.25766,40.37663,56.5151,63.81751,51.2058,64.39536,79.66891,150.76905,208.03541,188.8603792,71.99965,67.55616,216600000,209300000,189500000,242100000,762200000,737600000,1069000000,1549400000,1097800000,633700000,692800000,878800000,1124500000,1155700000,839800000,1364000000,1957900000,2314600000,1939900000,2516800000,3191100000,5968100000,8982000000,8896100000,4220600000,4292000000,0.03286,0.02984,0.02521,0.03059,0.09323,0.08094,0.11794,0.1585,0.10005,0.05936,0.07331,0.08791,0.10068,0.10086,0.0692,0.11062,0.15484,0.17484,0.14029,0.17643,0.21827,0.41307,0.56996,0.517425697,0.19726,0.18509,9.14091771,9.2614503,8.644570699,8.209813362,9.688566501,11.03099006,13.08748897,20.27093243,24.9485081,19.02715589,17.49957675,10.35543862,10.00044769,11.34044911,13.71456823,14.54920359,16.39541321,18.4179118,21.11688049,22.38792892,29.95916525,36.63060706,35.90012057,38.21322631,34.9711631,33.84103875,165100000,178000000,178000000,178000000,217000000,275400000,325000000,542900000,750000000,556500000,453100000,283600000,306000000,356000000,456000000,491500000,568000000,668000000,800000000,875000000,1200000000,1450000000,1550000000,1800000000,2050000000,2150000000,0.02504,0.02537,0.02368,0.02249,0.02654,0.03022,0.03586,0.05554,0.06835,0.05213,0.04794,0.02837,0.0274,0.03107,0.03757,0.03986,0.04492,0.05046,0.05785,0.06134,0.08208,0.10036,0.09836,0.104693771,0.09581,0.09272
Texas,51.12021,52.73276,40.66551,7.71767,22.51956,46.01447,85.12479,100.31237,104.85033,74.89958,85.32852,57.9605,49.57898,104.41054,106.712,124.43912,94.6355,75.97016,72.87992,103.46549,31.95578,154.20929,218.86979,319.1533053,224.47024,204.19399,3850500000,4190100000,3330100000,648200000,1813300000,3745600000,7467800000,9926500000,11388900000,8702900000,9226000000,6148100000,6055000000,11675700000,13672000000,16810600000,13992600000,11173400000,11191500000,14820000000,5172800000,21508900000,36857200000,53523508000,52805800000,48046200000,0.14006,0.14447,0.11141,0.02114,0.0617,0.12607,0.23322,0.27483,0.28726,0.2052,0.23378,0.1588,0.13583,0.28606,0.29236,0.34093,0.25928,0.20814,0.19967,0.28347,0.08755,0.42249,0.59964,0.874392617,0.61499,0.55944,1.124498503,2.472942361,11.03919561,6.673489692,4.54042504,0.084766087,4.618839122,13.25236926,40.09738565,54.01041949,71.14656024,47.25381615,50.22094294,55.17732514,52.32181807,62.69035373,65.7033575,69.96375003,71.91522197,70.50733342,55.27272235,73.66002942,63.03342421,84.51735907,89.33664966,103.1985335,84700000,196500000,904000000,560500000,365600000,6900000,405200000,1311400000,4355400000,6275700000,7692600000,5012400000,6133400000,6170200000,6703500000,8468900000,9714800000,10290000000,11043400000,10099200000,8947200000,10274000000,10614700000,14173958000,21016100000,24282300000,0.00308,0.00678,0.03024,0.01828,0.01244,0.00023,0.01265,0.03631,0.10986,0.14797,0.19492,0.12946,0.13759,0.15117,0.14335,0.17175,0.18001,0.19168,0.19703,0.19317,0.15143,0.20181,0.17269,0.231554408,0.24476,0.28274
Utah,24.21035,12.85477,2.01441,4.40829,12.37807,23.09639,20.53014,40.58968,26.1121,33.31271,14.95834,22.68077,24.42901,53.4386,38.63514,58.95376,38.10583,33.20505,48.47783,47.62629,52.19645,112.23924,156.85991,136.9035382,67.96078,41.41757,223100000,132700000,20600000,42700000,121200000,251700000,254900000,555100000,413800000,439600000,182000000,292700000,323400000,750600000,571800000,932600000,658500000,583200000,895100000,988800000,1043600000,2615900000,4406600000,4381639000,2545900000,1445700000,0.06633,0.03522,0.00552,0.01208,0.03391,0.06328,0.05625,0.1112,0.07154,0.09127,0.04098,0.06214,0.06693,0.14641,0.10585,0.16152,0.1044,0.09097,0.13282,0.13048,0.143,0.3075,0.42975,0.375078187,0.18619,0.11347,11.90441504,11.65357361,1.955741306,2.746146231,6.832451943,13.40636549,20.53014255,22.91624096,26.11209858,31.71376074,17.25962621,18.0159859,20.92404801,28.69138644,29.16216216,31.01298926,28.53452239,28.89324765,31.31480547,33.57152283,37.00665963,38.05319149,42.23757834,37.0741705,31.67422303,33.99290755,109700000,120300000,20000000,26600000,66900000,146100000,254900000,313400000,413800000,418500000,210000000,232500000,277000000,403000000,431600000,490600000,493100000,507500000,578200000,697000000,739900000,886900000,1186600000,1186570000,1186600000,1186600000,0.03261,0.03193,0.00536,0.00752,0.01872,0.03673,0.05625,0.06278,0.07154,0.08689,0.04729,0.04936,0.05733,0.07861,0.0799,0.08497,0.07818,0.07916,0.08579,0.09198,0.10139,0.10426,0.11572,0.10157307,0.08678,0.09313
Vermont,17.68196,19.52027,5.35718,9.69936,17.74361,16.10191,16.98132,17.36897,17.57644,19.10495,19.23172,17.08337,16.96758,20.53094,18.73719,19.44909,19.26575,25.26723,31.00026,51.25775,51.7899,80.41144,69.35278,108.9201875,70.68395,70.55612,41400000,47100000,12800000,23600000,44500000,45800000,51800000,55200000,57800000,60000000,57300000,54400000,58100000,74400000,71200000,76100000,78000000,106600000,132800000,224200000,228100000,383900000,443400000,625930000,464900000,458600000,0.04844,0.05348,0.01468,0.02657,0.04861,0.04411,0.04652,0.04759,0.04815,0.05234,0.05269,0.0468,0.04649,0.05625,0.05133,0.05329,0.05278,0.06923,0.08493,0.14043,0.14189,0.22031,0.19001,0.298411472,0.19365,0.1933,17.68195647,17.82105144,5.440889806,9.69935818,17.74360935,16.10190715,16.98131848,17.36896552,17.57643922,19.10494635,19.23172414,17.08336918,16.96757704,20.53093968,18.73982684,19.44653282,19.26821597,25.26722514,31.00025582,51.25775133,51.7898961,58.70919421,41.59665378,50.20111655,46.61451498,70.55319382,41400000,43000000,13000000,23600000,44500000,45800000,51800000,55200000,57800000,60000000,57300000,54400000,58100000,74400000,71200000,76100000,78100000,106600000,132800000,224200000,228100000,280300000,265900000,288490000,306600000,458600000,0.04844,0.04882,0.01491,0.02657,0.04861,0.04411,0.04652,0.04759,0.04815,0.05234,0.05269,0.0468,0.04649,0.05625,0.05134,0.05328,0.05279,0.06923,0.08493,0.14043,0.14189,0.16085,0.11396,0.137537306,0.12771,0.1933
Virginia,39.71365,20.90924,18.36108,10.04832,18.09235,27.32157,58.50812,30.85711,28.07265,16.85643,10.55455,26.92231,21.84035,28.10756,24.03784,22.89629,16.41173,24.16312,11.63544,17.39173,36.96431,54.37503,101.95952,60.66928253,90.33666,47.56137,1227500000,715600000,605800000,333600000,614000000,1038900000,2441600000,1516100000,1327700000,736300000,427600000,1140100000,978400000,1319600000,1166000000,1144200000,858900000,1331600000,651900000,1021800000,2257000000,3385000000,7380200000,5276100000,7682700000,4762900000,0.1088,0.05729,0.0503,0.02753,0.04957,0.07485,0.1603,0.08454,0.07691,0.04618,0.02892,0.07376,0.05984,0.07701,0.06586,0.06273,0.04496,0.0662,0.03188,0.04765,0.10127,0.14897,0.27934,0.166217212,0.2475,0.13031,18.59019474,20.90923646,14.31788552,7.454623424,10.01856785,12.6837921,25.51343242,24.21582914,21.45848989,13.16635799,7.28681856,7.069789566,6.763723763,9.369897468,14.17325614,9.359025669,4.499897917,9.958488071,7.847984587,13.47867752,17.55190362,24.02140769,36.57174709,44.00049461,55.18359293,47.42756191,574600000,715600000,472400000,247500000,340000000,482300000,1064700000,1189800000,1014900000,575100000,295200000,299400000,303000000,439900000,687500000,467700000,235500000,548800000,439700000,791900000,1071700000,1495400000,2647200000,3826500000,4693100000,4749500000,0.05093,0.05729,0.03923,0.02042,0.02745,0.03475,0.0699,0.06634,0.05879,0.03607,0.01996,0.01937,0.01853,0.02567,0.03883,0.02564,0.01233,0.02728,0.0215,0.03693,0.04809,0.06581,0.1002,0.1205493,0.15119,0.12994
Washington,44.2621,35.77585,18.01191,13.02791,15.92099,25.97659,18.84369,27.71126,27.28778,5.2613,-11.31491,-2.25061,-5.97225,10.32819,17.88793,32.92904,38.62721,51.69528,60.42278,41.64472,35.58182,49.46701,76.07223,81.63609662,65.00801,21.59108,1239300000,1061200000,553400000,404600000,499500000,869700000,703200000,1073800000,1092700000,210700000,-466100000,-91400000,-250000000,438000000,788000000,1504000000,1923000000,2739000000,3385000000,2617000000,2336400000,3364800000,5829300000,6937100000,5770200000,2110200000,0.12127,0.09802,0.04935,0.03569,0.04362,0.07117,0.05163,0.07592,0.07476,0.01441,-0.031,-0.00617,-0.01636,0.0283,0.04901,0.09022,0.10583,0.14163,0.16554,0.1141,0.09748,0.13553,0.20842,0.223660539,0.1781,0.05915,26.9281526,15.57861049,3.775536592,0,0,0,0.112547629,7.569112531,7.571754049,0.534370468,2.306193301,0.014774238,3.105569736,6.366690355,9.411592761,11.23177974,11.04782345,30.91524898,24.43686424,25.74748223,25.62945145,-0.019111718,4.367826982,32.39036375,19.92533467,12.84189532,754000000,462100000,116000000,0,0,0,4200000,293300000,303200000,21400000,95000000,600000,130000000,270000000,414600000,513000000,550000000,1638000000,1369000000,1618000000,1682900000,-1300000,334700000,2752400000,1768600000,1255100000,0.07378,0.04268,0.01034,0,0,0,0.00031,0.02074,0.02074,0.00146,0.00632,0.00004,0.00851,0.01744,0.02579,0.03077,0.03027,0.0847,0.06695,0.07054,0.07022,-0.00005,0.01197,0.088740723,0.05459,0.03518
West Virginia,30.56419,32.43036,32.84845,31.58869,41.60891,47.10195,84.84321,93.39755,109.92747,87.42614,109.98452,140.51116,128.89872,121.92591,118.68572,111.1027,100.5573,90.27039,93.78149,100.73258,104.25162,127.98086,227.20488,247.5298505,199.88654,191.14851,221000000,240500000,253500000,253800000,344100000,440100000,828000000,947000000,1131500000,953400000,1107900000,1452000000,1462100000,1426600000,1368300000,1288700000,1150100000,1050500000,1087300000,1270500000,1310400000,1674200000,2950800000,3828100000,3471400000,3028700000,0.08374,0.08885,0.09,0.08654,0.114,0.12905,0.23245,0.25588,0.30117,0.23952,0.30133,0.38496,0.35315,0.33404,0.32517,0.30439,0.2755,0.24732,0.25694,0.27598,0.28562,0.35063,0.62248,0.678163974,0.54763,0.52369,10.12352228,10.66628491,7.256461233,7.19395758,6.481364916,8.48712761,36.7961315,50.78183685,56.4550173,43.3371018,55.19497474,63.7816162,75.05941742,78.15873276,82.91432985,74.9277228,68.08448714,56.06130521,61.2042157,59.67840386,68.10087404,76.06842171,73.67142013,60.99498654,72.33247068,83.10543971,73200000,79100000,56000000,57800000,53600000,79300000,359100000,514900000,581100000,472600000,556000000,659100000,851400000,914500000,955900000,869100000,778700000,652400000,709600000,752700000,856000000,995100000,956800000,943300000,1256200000,1316800000,0.02774,0.02922,0.01988,0.01971,0.01776,0.02325,0.10081,0.13913,0.15467,0.11873,0.15122,0.17474,0.20564,0.21413,0.22716,0.20528,0.18653,0.15359,0.16768,0.1635,0.18658,0.20841,0.20184,0.167109552,0.19817,0.22769
Wisconsin,27.0645,6.83693,1.7441,-9.318,3.56065,0.12618,1.44994,4.97699,3.59711,2.66641,2.12556,3.20749,15.72704,33.55131,19.81457,9.79156,14.09718,18.39825,19.35019,35.27218,38.26487,80.62692,113.6402,158.2634985,103.95535,106.95041,835700000,207500000,53800000,-282200000,105200000,4100000,49200000,178700000,133300000,93100000,74700000,119200000,592500000,1317500000,796600000,415900000,612200000,861900000,908600000,1736000000,1934200000,4311000000,6032800000,8873249000,6521200000,6166800000,0.07415,0.01873,0.00478,-0.02553,0.00976,0.00035,0.00397,0.01364,0.00986,0.00731,0.00582,0.00879,0.04309,0.09192,0.05429,0.02683,0.03862,0.05041,0.05301,0.09664,0.10484,0.2209,0.31134,0.433598626,0.28481,0.29301,0,0,0,0,0,0,0,1.570802875,0.035080586,0.042960382,0.048385862,0.446680674,3.328557923,7.11262201,6.95723729,6.599122779,6.475215918,6.038826605,6.817075875,13.18846267,15.07092179,32.35363292,32.65968921,32.10572048,30.2721341,32.93413031,0,0,0,0,0,0,0,56400000,1300000,1500000,1700000,16600000,125400000,279300000,279700000,280300000,281200000,282900000,320100000,649100000,761800000,1729900000,1733800000,1800049000,1899000000,1899000000,0,0,0,0,0,0,0,0.0043,0.0001,0.00012,0.00013,0.00122,0.00912,0.01949,0.01906,0.01808,0.01774,0.01654,0.01868,0.03613,0.04129,0.08864,0.08948,0.087960878,0.08294,0.09023
Wyoming,151.14382,35.38291,37.80917,116.04796,207.07506,126.7244,134.00966,60.06583,61.60507,84.05429,83.01143,173.72152,176.72468,189.23658,189.13822,314.69412,400.49379,366.9085,366.9085,353.78304,353.78304,349.62411,349.62411,302.1804095,302.18041,320.16565,214500000,70000000,74800000,250600000,257000000,451000000,456000000,300000000,306000000,403000000,398000000,752000000,765000000,927000000,926000000,1811000000,1811000000,1538000000,1538000000,1577000000,1577000000,1478000000,1478000000,1496000000,1496000000,1721000000,0.41409,0.09694,0.10359,0.31794,0.56733,0.34719,0.36715,0.16456,0.16878,0.23029,0.22743,0.47595,0.48418,0.51846,0.51819,0.86218,1.09724,1.00523,1.00523,0.96927,0.96927,0.95787,0.95787,0.827891533,0.82789,0.87717,27.26930502,32.75446614,32.85556017,114.3808678,199.01766,125.3194765,131.0708535,59.06472847,59.59183673,83.01142857,83.01142857,173.721519,176.7246835,189.2365772,189.1382205,314.6941204,400.4937898,366.9084967,366.9084967,353.7830363,353.7830363,349.6241089,349.6241089,302.1804095,302.1804095,320.1656473,38700000,64800000,65000000,247000000,247000000,446000000,446000000,295000000,296000000,398000000,398000000,752000000,765000000,927000000,926000000,1811000000,1811000000,1538000000,1538000000,1577000000,1577000000,1478000000,1478000000,1496000000,1496000000,1721000000,0.07471,0.08974,0.09002,0.31337,0.54525,0.34334,0.3591,0.16182,0.16327,0.22743,0.22743,0.47595,0.48418,0.51846,0.51819,0.86218,1.09724,1.00523,1.00523,0.96927,0.96927,0.95787,0.95787,0.827891533,0.82789,0.87717
50-state,31.99779854,26.09134999,10.53867534,9.695172174,19.15027301,32.91085637,43.07582829,41.34634485,30.26650338,16.72719635,16.38229137,23.24467407,28.86249396,36.34214531,26.61885276,33.59561333,35.54946503,30.35225114,42.79473118,51.07733295,46.39781056,99.00222906,144.2036881,127.6119318,105.3714733,80.13562898,48237390000,38831890000,18657200000,16948300000,28717580000,49976760000,69532370000,69246090000,60072130000,31636860000,32117180000,46253050000,55840240000,74466070000,74067990000,82613900000,81627950000,79432780000,99000000000,122000000000,111000000000,241000000000,399000000000,437000000000,386000000000,327000000000,0.08767,0.07148,0.02887,0.02656,0.05247,0.09017,0.11802,0.11328,0.08292,0.04583,0.04488,0.06368,0.07908,0.09957,0.07293,0.09204,0.0974,0.08316,0.11725,0.13994,0.12712,0.27124,0.39508,0.349621731,0.28869,0.21955,15.06449641,16.84208388,6.043186891,2.635352948,6.731316218,8.978340307,16.61944708,17.29704922,17.64593374,9.958158561,5.97985767,6.427865605,9.074375235,12.98695968,16.51483808,17.95183618,19.48979727,20.48996512,23.89922942,28.94326366,30.80491805,37.55296841,41.91711606,46.22318176,53.22293961,46.90142389,28088800000,22003300000,10918300000,8402000000,12341000000,25022600000,31900300000,31136900000,33223000000,29309600000,27291500000,29044600000,36948400000,41847600000,48104500000,48161400000,51992300000,55700000000,68100000000,78800000000,77000000000,122000000000,164000000000,183000000000,175000000000,165000000000,0.04127,0.04614,0.01656,0.00722,0.01844,0.0246,0.04553,0.04739,0.04835,0.02728,0.01638,0.01761,0.02486,0.03558,0.04525,0.04918,0.0534,0.05614,0.06548,0.0793,0.0844,0.10288,0.11484,0.126638854,0.14582,0.1285
Midwest,,,,,,,,,,,,,,,,,,,,,,,,,,77.73918372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.01366523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northeast,,,,,,,,,,,,,,,,,,,,,,,,,,70.55611713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.07696643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South,,,,,,,,,,,,,,,,,,,,,,,,,,113.8681562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.48668135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West,,,,,,,,,,,,,,,,,,,,,,,,,,99.20909562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.59738467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
